n_features,n_classes,K,ovr_fidelity,fisher_fidelity,contrastive_fidelity,ovr_stability_normalized,fisher_stability_normalized,contrastive_stability_normalized,ovr_mean_norm,fisher_mean_norm,contrastive_mean_norm,ovr_feature_overlap,fisher_feature_overlap,contrastive_feature_overlap,seed
8,3,2,0.9717985592131562,0.8116854384193893,0.9692190070707982,0.08060232417224139,0.15147822902124033,0.04735100229932597,0.08296491155300555,0.01452337597858695,0.40504979827729404,0.2222222222222222,1.0,0.5555555555555555,5
8,3,5,0.9717985592131562,0.8116854384193893,0.9692190070707982,0.08060232417224139,0.15147822902124033,0.04735100229932597,0.08296491155300555,0.01452337597858695,0.40504979827729404,0.44841269841269843,0.7777777777777777,0.5,5
8,3,2,0.8529015161800496,0.8678517240875825,0.8363173323625104,0.006986109216032993,0.01874691921275433,0.00915112244258514,0.348327180437835,0.022580801000200903,1.0017446369059504,0.5555555555555555,1.0,0.3333333333333333,5
8,3,5,0.8529015161800496,0.8678517240875825,0.8363173323625104,0.006986109216032993,0.01874691921275433,0.00915112244258514,0.348327180437835,0.022580801000200903,1.0017446369059504,0.6666666666666666,1.0,0.5079365079365079,5
8,3,2,0.928110747675902,0.8493549698739614,0.9211980228013867,0.0663026415332412,0.07095738249498534,0.03570542345400027,0.09313021039253629,0.014468027009624877,0.4227512495439356,0.5555555555555555,1.0,0.5555555555555555,5
8,3,5,0.928110747675902,0.8493549698739614,0.9211980228013867,0.0663026415332412,0.07095738249498534,0.03570542345400027,0.09313021039253629,0.014468027009624877,0.4227512495439356,0.6190476190476191,0.5079365079365079,0.6190476190476191,5
8,3,2,0.891758854236646,0.7642040768075388,0.8814329671161988,0.1341807675794575,0.14319531247462672,0.06882072305723852,0.06508689366651235,0.011287110810641883,0.34036721491160893,0.2222222222222222,0.5555555555555555,0.5555555555555555,5
8,3,5,0.891758854236646,0.7642040768075388,0.8814329671161988,0.1341807675794575,0.14319531247462672,0.06882072305723852,0.06508689366651235,0.011287110810641883,0.34036721491160893,0.5873015873015873,0.5079365079365079,0.6666666666666666,5
8,3,2,0.8818326255665181,0.8826813146164705,0.876480031996546,0.012806828860868778,0.027863667602318218,0.012905997629194962,0.22817393766169933,0.018414590985089147,0.7544721446384711,0.5555555555555555,0.5555555555555555,0.5555555555555555,5
8,3,5,0.8818326255665181,0.8826813146164705,0.876480031996546,0.012806828860868778,0.027863667602318218,0.012905997629194962,0.22817393766169933,0.018414590985089147,0.7544721446384711,0.7777777777777777,0.6190476190476191,0.6190476190476191,5
8,3,2,0.7941877412372106,0.8146288164695055,0.7848692728465169,0.021069755001888527,0.05302352855693489,0.02047388873746734,0.18446771180009,0.012382268248536657,0.438214008712538,0.5555555555555555,0.5555555555555555,0.5555555555555555,6
