n_features,n_classes,metric,method_a,method_b,n_seeds,mean_a,ci_lo_a,ci_hi_a,mean_b,ci_lo_b,ci_hi_b,mean_diff,p_value,effect_size,p_value_holm_reject
8,3,fidelity_test,kernel_fidelity_test,standard_fidelity_test,20,0.8069174985773495,0.7866155261130767,0.8251526148038604,0.799894134655142,0.7799822407233733,0.8176084862557519,0.00702336392220756,3.814697265625e-06,0.9904761904761905,True
8,4,fidelity_test,kernel_fidelity_test,standard_fidelity_test,20,0.8175030149301383,0.8084555774407103,0.8264214436688565,0.8107059596896777,0.8018301501264558,0.8194031708045766,0.00679705524046037,4.76837158203125e-05,0.9238095238095239,True
8,5,fidelity_test,kernel_fidelity_test,standard_fidelity_test,20,0.8073830161680643,0.7995989196966562,0.813995479652764,0.8007543702963871,0.793216942791302,0.8076422207642843,0.0066286458716771635,9.5367431640625e-06,0.9714285714285714,True
14,3,fidelity_test,kernel_fidelity_test,standard_fidelity_test,20,0.8075872830927887,0.7841304225480806,0.8292024066521793,0.8068826492241964,0.7843455946279245,0.827591230816024,0.000704633868592347,0.20244979858398438,0.3333333333333333,False
14,4,fidelity_test,kernel_fidelity_test,standard_fidelity_test,20,0.8037897381659457,0.7922418874284394,0.8160933624596358,0.8004938021656332,0.7888733183512339,0.8127637913794715,0.0032959360003125327,1.33514404296875e-05,0.9619047619047619,True
14,5,fidelity_test,kernel_fidelity_test,standard_fidelity_test,20,0.800852114810896,0.7910301742539382,0.8108305736801816,0.7991303484710526,0.7887414347408696,0.8096739136219644,0.0017217663398433891,0.03276824951171875,0.5428571428571428,False
20,3,fidelity_test,kernel_fidelity_test,standard_fidelity_test,20,0.79668450858064,0.7665440981511918,0.8278247229902552,0.7949270516282032,0.7646710817419243,0.8261673085789211,0.0017574569524369753,0.021484375,0.580952380952381,False
20,4,fidelity_test,kernel_fidelity_test,standard_fidelity_test,20,0.8018269154125253,0.7840781082661327,0.8198816676256088,0.8008100568582558,0.783085905249822,0.8187988909485326,0.0010168585542695064,0.039989471435546875,0.5238095238095238,False
20,5,fidelity_test,kernel_fidelity_test,standard_fidelity_test,20,0.7863455746991929,0.7749368730131162,0.7981498931555242,0.7839826378092212,0.7731055659267537,0.7952905036648986,0.002362936889971734,0.00365447998046875,0.7142857142857143,False
8,3,fidelity_test,logistic_fidelity_test,standard_fidelity_test,20,0.8058237258590232,0.7856085039670313,0.8240805343511133,0.799894134655142,0.7799822407233733,0.8176084862557519,0.005929591203881146,5.7220458984375e-06,0.9809523809523809,True
8,4,fidelity_test,logistic_fidelity_test,standard_fidelity_test,20,0.8174362704439048,0.8082067768372054,0.8262985625892579,0.8107059596896777,0.8018301501264558,0.8194031708045766,0.006730310754226992,1.9073486328125e-05,0.9523809523809523,True
8,5,fidelity_test,logistic_fidelity_test,standard_fidelity_test,20,0.8070869835293243,0.7995860690641564,0.8137791123486791,0.8007543702963871,0.793216942791302,0.8076422207642843,0.0063326132329371895,5.7220458984375e-06,0.9809523809523809,True
14,3,fidelity_test,logistic_fidelity_test,standard_fidelity_test,20,0.8080610061475086,0.7852533607737296,0.8291660669634531,0.8068826492241964,0.7843455946279245,0.827591230816024,0.001178356923312196,0.023950576782226562,0.5714285714285714,False
14,4,fidelity_test,logistic_fidelity_test,standard_fidelity_test,20,0.803413682464558,0.7919136872692527,0.8155715854599292,0.8004938021656332,0.7888733183512339,0.8127637913794715,0.0029198802989249427,5.7220458984375e-06,0.9809523809523809,True
14,5,fidelity_test,logistic_fidelity_test,standard_fidelity_test,20,0.8010632027862459,0.7910800064941472,0.811229481439663,0.7991303484710526,0.7887414347408696,0.8096739136219644,0.0019328543151932553,0.001689910888671875,0.7619047619047619,False
20,3,fidelity_test,logistic_fidelity_test,standard_fidelity_test,20,0.7960020289013772,0.7652383771192875,0.8275676677499196,0.7949270516282032,0.7646710817419243,0.8261673085789211,0.0010749772731740216,0.24548721313476562,0.3047619047619048,False
20,4,fidelity_test,logistic_fidelity_test,standard_fidelity_test,20,0.8018368007021455,0.7839408705109316,0.8196901791229992,0.8008100568582558,0.783085905249822,0.8187988909485326,0.0010267438438897047,0.0014324188232421875,0.7714285714285715,True
20,5,fidelity_test,logistic_fidelity_test,standard_fidelity_test,20,0.7865488860153683,0.7751635969242768,0.7983572619441743,0.7839826378092212,0.7731055659267537,0.7952905036648986,0.0025662482061471316,0.000133514404296875,0.8857142857142857,True
8,3,extreme_test,combined_extreme_test,standard_extreme_test,20,0.9305674813641154,0.9073272292123572,0.9511714296844506,0.9309501701960343,0.9092562635922968,0.9507548405806475,-0.0003826888319190813,0.5460878490645904,-0.15789473684210525,False
8,4,extreme_test,combined_extreme_test,standard_extreme_test,20,0.9336702029228816,0.9242152759375635,0.9428232336395397,0.9324099194607092,0.9209113246055762,0.9429680654794721,0.0012602834621723124,0.4523754119873047,0.2,False
8,5,extreme_test,combined_extreme_test,standard_extreme_test,20,0.907966298279508,0.8991419298355302,0.9165501937028506,0.9040114528653037,0.8945309809299926,0.9133717593382916,0.003954845414204516,0.0019855499267578125,0.7523809523809524,False
14,3,extreme_test,combined_extreme_test,standard_extreme_test,20,0.9690807832989397,0.9506382915936116,0.984923028576033,0.9703380234399708,0.9525801379962853,0.9853871471749338,-0.0012572401410311685,0.13801073756865956,-0.7333333333333333,False
14,4,extreme_test,combined_extreme_test,standard_extreme_test,20,0.9410120637950803,0.9259562302986065,0.9540438185627172,0.9371560961455454,0.9224552558683619,0.9497397955665343,0.0038559676495349194,0.006389617919921875,0.6761904761904762,False
