n_features,n_classes,K,metric,method_a,method_b,n_seeds,mean_a,ci_lo_a,ci_hi_a,mean_b,ci_lo_b,ci_hi_b,mean_diff,p_value,effect_size,p_value_holm_reject
8,5,2,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.6615938664626018,0.6466535159952808,0.6766501502026899,0.601665742543155,0.585533072043723,0.6185748259952845,0.05992812391944678,1.9073486328125e-06,1.0,True
8,5,4,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.7440607535044623,0.7318952519326362,0.7555256505396313,0.6615938664626018,0.6466535159952808,0.6766501502026899,0.08246688704186057,1.9073486328125e-06,1.0,True
14,3,4,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.7880226800140955,0.7641575460701502,0.8132284623264644,0.7574759141692683,0.7249417752994465,0.791033386349963,0.030546765844826997,1.9073486328125e-06,1.0,True
14,3,7,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.8156787573951292,0.7955127754683969,0.8370730146462362,0.7880226800140955,0.7641575460701502,0.8132284623264644,0.027656077381033844,1.9073486328125e-06,1.0,True
14,4,4,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.7497433707419672,0.7307298771765215,0.7717934334356867,0.6913209938271875,0.6669435736774307,0.7204297509092097,0.058422376914779715,1.9073486328125e-06,1.0,True
14,4,7,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.7868770516130428,0.7710617362737268,0.8048082775091611,0.7497433707419672,0.7307298771765215,0.7717934334356867,0.03713368087107563,1.9073486328125e-06,1.0,True
14,5,4,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.7176829141327274,0.7056155882961449,0.7292256666256458,0.6614953571418412,0.6487035046808451,0.6735556342558544,0.0561875569908864,1.9073486328125e-06,1.0,True
14,5,7,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.7612799921838282,0.7532086635464519,0.7691488246768481,0.7176829141327274,0.7056155882961449,0.7292256666256458,0.04359707805110063,1.9073486328125e-06,1.0,True
20,3,5,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.7749651748969281,0.7508237475366185,0.8030643318971137,0.7464956625532796,0.7179696310025824,0.7789828050517044,0.028469512343648355,0.0001318338889828333,1.0,True
20,3,10,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.80769587137203,0.7872900389592191,0.8308148639188732,0.7749651748969281,0.7508237475366185,0.8030643318971137,0.032730696475101996,1.9073486328125e-06,1.0,True
20,4,5,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.7618108693732422,0.7404953628082642,0.7840466417095272,0.7330778913325563,0.7065347317897633,0.7605466266158211,0.02873297804068598,1.9073486328125e-06,1.0,True
20,4,10,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.7951823792933517,0.7782212307345323,0.8115230740171407,0.7618108693732422,0.7404953628082642,0.7840466417095272,0.03337150992010945,1.9073486328125e-06,1.0,True
20,5,5,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.7349392698864685,0.7214242978439823,0.7494558206928366,0.6974477634991828,0.680721598114057,0.714774968834914,0.0374915063872857,1.9073486328125e-06,1.0,True
20,5,10,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.7763779096665047,0.7641624647781116,0.7892156300714336,0.7349392698864685,0.7214242978439823,0.7494558206928366,0.04143863978003616,1.9073486328125e-06,1.0,True
